job_id,title,company,location,geo_city,geo_country,geo_lat,geo_lon,salary_raw,salary_min,salary_max,currency,contract_type,description,skills,date_posted,url,source,scraped_at
adzuna_gb_5744679704,Customer Operational Intelligence Lead,Essex County Council,"Chelmsford, Essex",Chelmsford,United Kingdom,51.7345329,0.4730532,"29,785 - 35,041",29785,35041,GBP,Full-Time,"Customer Operational Intelligence Lead Secondment, Full Time £29,785 up to £35,041 per annum Location: Chelmsford Closing Date: 3rd June 2026 This position is available for a fixed term contract or secondment opportunity for up to 12 months This position has been classed as an anywhere worker role but has an expectation that the successful candidate will attend the office, in Chelmsford 1 day per week, with the remaining time for visiting sites and remote working if desired, in line with the or…",r,2026-05-29,https://www.adzuna.co.uk/jobs/details/5744679704?utm_medium=api&utm_source=90961c1a,Adzuna/Customer Services Jobs [United Kingdom],2026-05-30T19:35:25.597700
adzuna_gb_5744676166,Finance Data Analyst,Travail Employment Group,"Denner Hill, Great Missenden",,,,,"40,500 - 40,500",40500,40500,GBP,Full-Time,"Finance Data Analyst Hemel Hempstead Hybrid £40,500  additional Bonuses up to 10% of salary  Excellent Benefits- 25 days holiday (rising to 30 after 5 years)  Bank Holidays  Birthday off, Pension, Optional Private Health & Dental, Life Assurance & Income Protection & Employee product discount programme Candidates must have the right to work in the UK - sponsorship is not available. Travail Employment Group is delighted to be recruiting for a Finance Data Analyst /Financial Business Analyst/Fina…","excel, r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744676166?utm_medium=api&utm_source=90961c1a,Adzuna/Accounting & Finance Jobs [United Kingdom],2026-05-30T19:35:27.645893
adzuna_gb_5744676037,Demand Planning Analyst - European Supply Chain,Martin Veasey Talent Solutions,"Lane End, Dartford",Dartford,United Kingdom,51.4212055,0.251122,"30,000 - 40,000",30000,40000,GBP,Full-Time,"Demand Planning Analyst - European Supply Chain Dartford, Kent (Hybrid) | £30,000-£40,000  Bonus  Benefits This is not an administrative role. It is a data-led planning role at the centre of a European supply chain. You are not someone who simply maintains spreadsheets or updates systems. You are the person who notices when something does not look right. You question it. You trace it back. You fix it. And in doing so, you prevent problems before they happen. This role exists because a growing i…",r,2026-05-29,https://www.adzuna.co.uk/jobs/details/5744676037?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:28.796857
adzuna_gb_5744675118,Data Analyst,SF Partners,"Rusholme, Manchester",Manchester,United Kingdom,53.4524593,-2.2188914,"35,000 - 45,000",35000,45000,GBP,Full-Time,"Data Analyst Manchester City Centre (Hybrid - 2 Days Per Week) £35,000 - £45,000  Benefits SF Technology are recruiting for a Data Analyst on behalf of an established UK organisation investing in the growth of its data and reporting capabilities. This is an opportunity for a Data Analyst with strong Power BI experience to join a growing team and play a key role in developing reporting solutions, improving data quality and delivering meaningful business insights. Working closely with stakeholder…","power bi, r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744675118?se=DviLsF5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=69EC32D772BF4628377BE426E9B1C30BDBBDFEAE,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:31.127094
adzuna_gb_5744675120,Senior Data Analyst,Nottingham Community Housing Association Ltd,"Bestwood Village, Nottingham",City of Nottingham,United Kingdom,53.0392841,-1.1708023,"40,620 - 45,726",40620,45726,GBP,Full-Time,"Senior Data Analyst Nottingham £40,620 - £45,726 per annum Are you a Senior Data Analyst who wants your insights to genuinely improve services and customer outcomes? At NCHA, data isn’t just reporting, it’s how we improve performance, shape services, and deliver better homes for our customers. As our next Senior Data Analyst, you’ll use your expertise in SQL, Power BI and data analytics to drive smarter decisions across the organisation. If you’re passionate about turning complex data into mean…","power bi, r, sql, ui",2026-05-29,https://www.adzuna.co.uk/jobs/land/ad/5744675120?se=DviLsF5c8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=72D3AB9FD5E882900DA245FEA7020FA7E9A8E2BE,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:33.174570
adzuna_gb_5744652918,Apprentice Planner,Mears Group,"Caerphilly, Caerphilly County",Caerphilly,United Kingdom,51.5745432,-3.2208487,"17,246 - 17,246",17246.48,17246.48,GBP,Full-Time,"Annual salary: up to £25,396.80 Apprentice Planner Location: Caerphilly Salary: Age 16–18: £8.00 per hour — 40 hours per week (including time at college) Age 19–20: £11.06 per hour — 40 hours per week (including time at college) Age 21: £12.71 per hour — 40 hours per week (including time at college) Celtic Horizons is a partnership between United Welsh Group and Mears Group PLC, delivering repairs, maintenance and improvement services to over 6,800 homes across South Wales. The work we do helps…",r,2026-05-29,https://www.adzuna.co.uk/jobs/details/5744652918?utm_medium=api&utm_source=90961c1a,Adzuna/Admin Jobs [United Kingdom],2026-05-30T19:35:35.015362
adzuna_gb_5744546432,Data Manager,Chiltern Railways,"West Hampstead, North West London",Greater London,United Kingdom,51.5689158,-0.170691,"60,000 - 70,000",60000,70000,GBP,Full-Time,"Role: Data Manager Location: London Marylebone, Aylesbury or Banbury / Hybrid Working – you should be comfortable working in a Chiltern location 3 days a week. Contract Type: Permanent Salary: Up to £70,000 per annum Job Purpose The Data Manager is accountable for establishing and operating an enterprise data management capability that ensures organisational data is accurate, trusted, secure, and fit for operational, regulatory, and strategic decision-making. This includes designing and impleme…","r, rust",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744546432?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:37.065096
adzuna_gb_5744508846,Senior Value Management Analyst,Skipton Building Society,"Skipton, North Yorkshire",Skipton,United Kingdom,53.9618497,-2.0160287,"60,594 - 60,594",60593.84,60593.84,GBP,Full-Time,"Hours:35 hours per weekClosing Date:Fri, 12 Jun 2026We're looking for a Senior Value Management Analyst to help drive data-driven insights and maximise value across our Agile Release Trains—if you thrive on turning complex information into clear, actionable recommendations and want to make a real impact in a fast-paced change environment, this could be your next big move Who Are We?Not just another building society. Not just another job.We're the fourth biggest building society in the UK and wh…","agile, r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744508846?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:39.524596
adzuna_gb_5744493450,Data Analyst,Pro Contract Jobs Ltd,UK,,United Kingdom,54.7023545,-3.2765753,"42,843 - 42,843",42842.63,42842.63,GBP,Full-Time,"Do you have a background in BI Data Analysis? Expleo are seeking a highly organised and proactive BI Data Analysis within Software and Systems testing, supporting our client, a luxury car Manufacturer, based in the West Midlands, on a Contract basis. Key Responsibilities of the BI Data Analysis include: * Ensure the integrity, consistency, and usability of software and systems testing data, created in JIRA / X-Ray and visualised in Tableau * Analyse complex datasets, resolving tooling issues, a…","data analysis, jira, r, tableau, ux",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744493450?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:41.642701
adzuna_gb_5744472867,Knowledge Management Analyst,Baker Hughes,UK,,United Kingdom,54.7023545,-3.2765753,"43,223 - 43,223",43222.9,43222.9,GBP,Full-Time,"Are you passionate about building a strong foundation in engineering design and technology? Do you enjoy learning from experienced engineers while contributing to real‑world oilfield engineering solutions? Join our team Baker Hughes is a global energy‑technology company operating in over 120 countries. We deliver innovative solutions that make energy safer, cleaner, and more efficient. Our engineering teams play a vital role in designing and delivering oilfield subsurface components, systems, a…","r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744472867?utm_medium=api&utm_source=90961c1a,Adzuna/Engineering Jobs [United Kingdom],2026-05-30T19:35:41.643136
adzuna_gb_5744471927,Principal Data Scientist - Water Sector,Stantec UK,"Hughenden, High Wycombe",High Wycombe,United Kingdom,51.6502946,-0.7568841,"55,508 - 55,508",55507.66,55507.66,GBP,Full-Time,"Do you thrive on solving complex challenges, uncovering insights, and driving innovation with advanced analytics? If so, we could have the perfect opportunity for you! We’re seeking a Principal Data Scientist to join our award-winning digital team at Stantec. You will be working alongside leading Analysts and Data Engineering experts to transform how we and our clients harness data. As a key member of our team, you’ll play a critical role in shaping digital strategies, particularly within the w…","git, r",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744471927?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:41.643479
adzuna_gb_5744471926,Talent Partner (12-month FTC),Depop,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"50,659 - 50,659",50658.91,50658.91,GBP,Full-Time,"Company Description Depop is a peer-to-peer circular fashion marketplace where anyone can buy, sell and discover secondhand fashion. Our mission is simple: to make fashion circular by making secondhand as exciting and rewarding as buying new. Founded in 2011, Depop’s diverse community has helped move resale into the mainstream, where buying secondhand is no longer an alternative, but how people of different ages now engage with fashion. Today, more than 56 million registered users come to Depop…",r,2026-05-29,https://www.adzuna.co.uk/jobs/details/5744471926?utm_medium=api&utm_source=90961c1a,Adzuna/HR & Recruitment Jobs [United Kingdom],2026-05-30T19:35:43.618225
adzuna_gb_5744470811,Staff Product Manager,Too Good To Go,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"62,794 - 62,794",62794.07,62794.07,GBP,Full-Time,"At Too Good To Go, we dream of a planet with no food waste. Did you know that more than 40% of all food produced gets thrown away? This unnecessary food waste and the resources needed to produce and transport it accounts for 10% of global greenhouse gas emissions. Too Good To Go is a certified B Corporation on a mission to end food waste. We connect stores with surplus food to consumers across 20 markets in Europe, North America, and APAC — with over 140 million registered users, more than 200,…","go, r",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744470811?utm_medium=api&utm_source=90961c1a,Adzuna/Logistics & Warehouse Jobs [United Kingdom],2026-05-30T19:35:43.618530
adzuna_gb_5744467921,Business Intelligence Analyst,Renault Group,UK,,United Kingdom,54.7023545,-3.2765753,"48,567 - 48,567",48567.39,48567.39,GBP,Full-Time,"Company ALPINE RACING LIMITED Job Description Are you passionate about data and analytics, with a keen eye for detail and a drive to make a real impact? We’re looking for a high-performing Business Intelligence Analyst to join our Information Technology team. Reporting to the Business Intelligence Team Leader, you will play a pivotal role in delivering high-quality data and reporting solutions that support both strategic and operational decision-making across the organisation. This is an exciti…",r,2026-05-29,https://www.adzuna.co.uk/jobs/details/5744467921?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:43.618810
adzuna_gb_5744467894,Analytics Engineer,BCB Group,"London, UK",Greater London,United Kingdom,51.5074456,-0.1277653,"51,353 - 51,353",51352.69,51352.69,GBP,Full-Time,"The Role - What will you be doing? We are seeking a highly motivated and detail-oriented Data Engineer to join our dynamic Data and Analytics team. Reporting to the Head of Data and Analytics, you will play a pivotal role in transforming raw data into actionable insights that drive strategic business decisions. This position requires a strong analytical mindset, exceptional problem-solving skills, and the ability to effectively communicate complex technical concepts to non-technical stakeholder…","r, ui",2026-05-29,https://www.adzuna.co.uk/jobs/details/5744467894?utm_medium=api&utm_source=90961c1a,Adzuna/IT Jobs [United Kingdom],2026-05-30T19:35:43.619063
